BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3376,26, ,B2,1298 PUTNAM AVE, ,11221,2,0,2,2000,2700,1910,1,B2,765000,11/08/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3376,60, ,B2,191 CORNELIA STREET, ,11221,2,0,2,1900,2565,1910,1,B2,1140500,10/20/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3378,2, ,S2,683 KNICKERBOCKER AVENUE, ,11221,2,1,3,1900,4800,1910,1,S2,0,09/29/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3378,35, ,B1,424 IRVING AVENUE, ,11237,2,0,2,1900,3300,1910,1,B1,0,05/01/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3378,51, ,B1,329 CORNELIA STREET, ,11237,2,0,2,2000,3180,1901,1,B1,0,01/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3378,62, ,B1,307 CORNELIA STREET, ,11237,2,0,2,2000,3180,1901,1,B1,1075000,05/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3378,117, ,B1,1410 PUTNAM, ,11237,2,0,2,1968,2362,2005,1,B1,180000,01/09/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3381,31, ,B2,104 CORNELIA STREET, ,11221,2,0,2,2000,3228,2005,1,B2,0,05/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3381,35, ,B9,582 EVERGREEN AVENUE, ,11221,2,0,2,1575,2340,2001,1,B9,1000,06/09/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3381,52, ,B2,1119 JEFFERSON AVE, ,11221,2,0,2,2000,2700,1905,1,B2,994450,11/15/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3381,55, ,B9,1113 JEFFERSON AVENUE, ,11221,2,0,2,2000,2700,1905,1,B9,0,11/10/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3382,34, ,B2,164 CORNELIA STREET, ,11221,2,0,2,1875,2110,1905,1,B2,0,05/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3382,34, ,B2,164 CORNELIA STREET, ,11221,2,0,2,1875,2110,1905,1,B2,965000,11/04/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3382,47, ,B2,1215 JEFFERSON AVENUE, ,11221,2,0,2,2008,2260,1905,1,B2,1325000,06/05/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3382,66, ,B2,1169 JEFFERSON AVENUE, ,11221,2,0,2,2000,2700,1905,1,B2,1237500,11/17/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3383,14, ,B2,192 CORNELIA STREET, ,11221,2,0,2,1800,2430,1905,1,B2,0,04/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3384,29, ,B1,286 CORNELIA STREET, ,11221,2,0,2,2000,3000,1901,1,B1,900000,05/09/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3384,45, ,B2,1349 JEFFERSON AVENUE, ,11221,2,0,2,1900,2565,1905,1,B2,825000,10/21/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3384,48, ,B2,1343 JEFFERSON AVENUE, ,11221,2,0,2,1900,2565,1905,1,B2,721600,05/08/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3384,57, ,B2,1325 JEFFERSON AVENUE, ,11221,2,0,2,1900,2565,1905,1,B2,0,12/29/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3385,7, ,S2,693 KNICKERBOCKER AVENUE, ,11221,2,1,3,1900,3300,1915,1,S2,0,10/01/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3385,11, ,B1,306 CORNELIA STREET, ,11237,2,0,2,2000,3180,1901,1,B1,0,05/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3385,11, ,B1,306 CORNELIA STREET, ,11237,2,0,2,2000,3180,1901,1,B1,984000,03/06/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3385,18, ,B1,320 CORNELIA STREET, ,11237,2,0,2,2000,3180,1901,1,B1,0,02/14/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3385,19, ,B1,322 CORNELIA STREET, ,11237,2,0,2,2000,3180,1901,1,B1,0,10/27/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3387,15, ,B2,1040 JEFFERSON AVENUE, ,11221,2,0,2,1800,2700,1920,1,B2,850000,02/13/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3388,134, ,B2,1156 JEFFERSON AVE, ,11221,2,0,2,2025,1960,1997,1,B2,999999,02/02/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3388,135, ,B2,1091 HANCOCK, ,11221,2,0,2,2450,1960,1997,1,B2,0,01/09/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3389,16, ,B2,1182 JEFFERSON AVENUE, ,11221,2,0,2,1800,2430,1910,1,B2,340000,04/27/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3389,28, ,B2,1210 JEFFERSON AVENUE, ,11221,2,0,2,2000,2700,1910,1,B2,1340000,03/16/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3389,52, ,B2,1129 HANCOCK STREET, ,11221,2,0,2,2000,2700,1910,1,B2,1380000,10/21/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3389,140, ,B2,512 CENTRAL AVENUE, ,11221,2,0,2,1902,2000,1991,1,B2,0,03/02/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3389,140, ,B2,512 CENTRAL AVE, ,11221,2,0,2,1902,2000,1991,1,B2,0,02/06/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3389,140, ,B2,512 CENTRAL AVENUE, ,11221,2,0,2,1902,2000,1991,1,B2,680000,12/22/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3389,146, ,B2,524 CENTRAL AVENUE, ,11221,2,0,2,2181,1984,1991,1,B2,0,10/15/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3390,26, ,B9,1278 JEFFERSON AVENUE, ,11221,2,0,2,1900,2679,1910,1,B9,925000,01/26/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3390,45, ,B9,1219 HANCOCK STREET, ,11221,2,0,2,2000,2700,1910,1,B9,0,04/21/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3390,45, ,B9,1219 HANCOCK STREET, ,11221,2,0,2,2000,2700,1910,1,B9,0,04/21/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3390,46, ,B2,1217 HANCOCK STREET, ,11221,2,0,2,2000,2700,1910,1,B2,0,10/29/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3390,56, ,B2,1195 HANCOCK STREET, ,11221,2,0,2,1900,2565,1910,1,B2,0,12/15/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3390,133, ,B2,1292 JEFFERSON AVENUE, ,11221,2,0,2,1983,1944,1998,1,B2,0,05/17/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3391,57, ,B1,1255 HANCOCK STREET, ,11221,2,0,2,2000,3000,1910,1,B1,965000,10/27/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3391,65, ,S2,1239 HANCOCK STREET, ,11221,2,1,3,2000,3740,1925,1,S2,0,05/01/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3394,14, ,B2,990 HANCOCK STREET, ,11221,2,0,2,2000,2700,1915,1,B2,660000,01/11/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3394,44, ,B2,37 WEIRFIELD STREET, ,11221,2,0,2,2000,3300,1915,1,B2,850000,08/07/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3394,48, ,B2,29 WEIRFIELD STREET, ,11221,2,0,2,2000,2000,1915,1,B2,0,03/27/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3394,56, ,B2,13 WEIRFIELD STREET, ,11221,2,0,2,2000,2200,1915,1,B2,0,10/20/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3395,57, ,B2,75 WEIRFIELD STREET, ,11221,2,0,2,2000,3000,1910,1,B2,0,07/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3396,6, ,B2,575 EVERGREEN AVENUE, ,11221,2,0,2,1600,2000,1910,1,B2,743322,01/17/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3396,10, ,B1,567 EVERGREEN AVENUE, ,11221,2,0,2,1600,2960,2015,1,B1,1463352,10/19/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3396,13, ,B2,1112 HANCOCK STREET, ,11221,2,0,2,1950,3393,1910,1,B2,0,03/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3396,25, ,B2,1136 HANCOCK STREET, ,11221,2,0,2,2000,3000,1910,1,B2,855255,01/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3396,44, ,B2,161 WEIRFIELD STREET, ,11221,2,0,2,2000,3000,1910,1,B2,0,05/11/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3396,56, ,B2,137 WEIRFIELD STREET, ,11221,2,0,2,1767,2385,1910,1,B2,853053,04/06/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3397,17, ,B1,1200 HANCOCK STREET, ,11221,2,0,2,2000,2000,1899,1,B1,475000,06/05/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3397,31, ,B2,1230 HANCOCK STREET, ,11221,2,0,2,2000,2000,1899,1,B2,1350000,02/16/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3397,49, ,B2,209 WEIRFIELD STREET, ,11221,2,0,2,2000,2700,1910,1,B2,880000,09/26/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3397,51, ,B2,205 WEIRFIELD STREET, ,11221,2,0,2,2000,2700,1910,1,B2,550000,03/01/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3397,112, ,B2,181 WEIRFIELD STREET, ,11221,2,0,2,1487,1944,1998,1,B2,0,06/06/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3397,118, ,B2,1174 HANCOCK STREET, ,11221,2,0,2,1488,1944,1998,1,B2,0,05/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3399,42, ,S2,357 WEIRFIELD STREET, ,11237,2,1,3,2000,3460,1910,1,S2,0,11/10/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3399,64, ,B1,315 WEIRFIELD STREET, ,11237,2,0,2,2000,2320,1910,1,B1,0,09/21/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3401,17, ,B2,26 WEIRFIELD STREET, ,11221,2,0,2,2000,2700,1915,1,B2,0,02/13/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3401,17, ,B2,26 WEIRFIELD STREET, ,11221,2,0,2,2000,2700,1915,1,B2,0,01/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3401,17, ,B2,26 WEIRFIELD STREET, ,11221,2,0,2,2000,2700,1915,1,B2,456300,01/11/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3402,29, ,B2,102 WEIRFIELD STREET, ,11221,2,0,2,2000,3000,1920,1,B2,800000,02/14/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3402,58, ,B2,1043 HALSEY STREET, ,11207,2,0,2,2000,3300,1920,1,B2,894595,06/22/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3403,19, ,B2,140 WEIRFIELD STREET, ,11221,2,0,2,2000,3300,1920,1,B2,0,04/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3403,24, ,B2,150 WEIRFIELD STREET, ,11221,2,0,2,2000,3000,1920,1,B2,0,10/13/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3403,29, ,B2,160 WEIRFIELD STREET, ,11221,2,0,2,2000,3000,1920,1,B2,830000,02/13/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3403,45, ,B1,1131 HALSEY STREET, ,11207,2,0,2,2000,2750,2012,1,B1,1,10/24/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3404,31, ,S2,514 WILSON AVENUE, ,11207,2,1,3,2000,4400,1910,1,S2,0,12/07/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3404,47, ,B1,1187 HALSEY STREET, ,11207,2,0,2,2000,2200,1905,1,B1,770000,12/02/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3404,55, ,B1,1171 HALSEY, ,11207,2,0,2,2000,2200,1905,1,B1,820000,10/26/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3412,59, ,B2,251 ELDERT STREET, ,11207,2,0,2,2000,2700,1920,1,B2,0,07/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3414,35, ,B1,44A ELDERT STREET, ,11207,2,0,2,1800,2430,1915,1,B1,0,12/15/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3415,21, ,B2,78 ELDERT STREET, ,11207,2,0,2,2000,2400,1899,1,B2,810000,10/25/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3415,32, ,B2,96 ELDERT STREET, ,11207,2,0,2,1800,2430,1925,1,B2,1070000,11/07/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3415,38, ,B2,108 ELDERT STREET, ,11207,2,0,2,1500,1600,1925,1,B2,0,11/04/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3418,16, ,B2,266 ELDERT STREET, ,11207,2,0,2,2000,2700,1910,1,B2,0,07/14/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3418,23, ,B3,280 ELDERT ST, ,11207,2,0,2,6000,2976,1899,1,B3,2450000,11/10/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3418,45, ,B2,251 COVERT STREET, ,11207,2,0,2,1975,2844,1910,1,B2,750000,12/15/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3418,53, ,B2,235 COVERT STREET, ,11207,2,0,2,1975,2844,1910,1,B2,980000,07/25/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3419,65, ,B1,281 COVERT STREET, ,11237,2,0,2,2000,2580,1945,1,B1,750000,06/28/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3419,124, ,B1,334 ELDERT STREET, ,11237,2,0,2,2000,1800,1910,1,B1,0,08/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3419,124, ,B1,334 ELDERT STREET, ,11237,2,0,2,2000,1800,1910,1,B1,740000,08/09/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,13, ,B2,14 COVERT STREET, ,11207,2,0,2,2000,2280,1920,1,B2,1130000,08/03/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,14, ,B2,16 COVERT STREET, ,11207,2,0,2,2000,2280,1920,1,B2,550000,09/01/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,25, ,B2,36 COVERT STREET, ,11207,2,0,2,2000,2400,1920,1,B2,0,07/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,33, ,B2,1326 BUSHWICK AVENUE, ,11207,2,0,2,1406,2532,1920,1,B2,0,06/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,153, ,B9,11 SCHAEFER STREET, ,11207,2,0,2,2000,3600,2000,1,B9,0,12/01/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3421,18, ,B2,66 COVERT STREET, ,11207,2,0,2,1792,2259,1920,1,B2,1125000,09/20/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3421,48, ,B2,81 SCHAEFER STREET, ,11207,2,0,2,1875,2532,1920,1,B2,0,05/23/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3421,56, ,B2,65 SCHAEFER STREET, ,11207,2,0,2,2500,2000,1920,1,B2,0,03/09/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3422,12, ,B2,110A COVERT STREET, ,11207,2,0,2,1792,1612,1920,1,B2,650000,06/27/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,29, ,B9,194 COVERT STREET, ,11207,2,0,2,1792,2418,1925,1,B9,775000,12/14/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,52, ,B2,193 SCHAEFER STREET, ,11207,2,0,2,1600,1280,1925,1,B2,700000,08/07/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,55, ,B2,189 SCHAEFER STREET, ,11207,2,0,2,1523,1280,1925,1,B2,0,08/09/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,68, ,B2,169 SCHAEFER STREET, ,11207,2,0,2,2000,2700,1925,1,B2,1325000,01/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3426,28, ,B2,1342 BUSHWICK AVENUE, ,11207,2,0,2,2175,3520,1925,1,B2,659045,05/18/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3426,28, ,B2,1342 BUSHWICK AVE, ,11207,2,0,2,2175,3520,1925,1,B2,0,05/18/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3428,20, ,B2,122 SCHAEFER STREET, ,11207,2,0,2,1800,2430,1925,1,B2,875000,10/13/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3429,18, ,B1,176 SCHAEFER STREET, ,11207,2,0,2,1750,2889,1910,1,B1,835000,07/18/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3431,54, ,B1,1385 DECATUR STREET, ,11237,2,0,2,1658,1791,1930,1,B1,999000,01/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3433,52, ,B2,81 COOPER STREET, ,11207,2,0,2,1600,2160,1899,1,B2,415200,11/17/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3433,54, ,B2,79 COOPER STREET, ,11207,2,0,2,1600,2160,1899,1,B2,0,12/29/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3433,54, ,B2,79 COOPER STREET, ,11207,2,0,2,1600,2160,1899,1,B2,0,12/29/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,6, ,B2,1110 DECATUR STREET, ,11207,2,0,2,1667,2250,1899,1,B2,0,04/11/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,19, ,B1,1136 DECATUR STREET, ,11207,2,0,2,1667,4126,2015,1,B1,1425000,03/03/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,47, ,B2,127 COOPER STREET, ,11207,2,0,2,1925,2889,1899,1,B2,1275000,07/03/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,59, ,B2,109 COOPER STREET, ,11207,2,0,2,1950,2925,1899,1,B2,0,10/26/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3435,48, ,B3,171A COOPER STREET, ,11207,2,0,2,1875,2532,1901,1,B3,825000,07/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3435,101, ,B2,633 CENTRAL AVENUE, ,11207,2,0,2,2700,2516,2003,1,B2,0,05/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,14, ,B1,1334 DECATUR STREET, ,11237,2,0,2,2000,1960,1910,1,B1,380000,01/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,55, ,B2,301 COOPER STREET, ,11237,2,0,2,1667,1434,1901,1,B2,576094,02/28/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,55, ,B2,301 COOPER STREET, ,11237,2,0,2,1667,1434,1901,1,B2,636137,09/15/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,57, ,B2,297A COOPER STREET, ,11237,2,0,2,1667,1368,1901,1,B2,640000,07/20/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,58, ,B1,295A COOPER STREET, ,11237,2,0,2,1667,2052,1910,1,B1,0,04/07/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,60, ,B3,291A COOPER STREET,2,11237,2,0,2,1667,1368,1904,1,B3,785200,05/23/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3439,34, ,B2,98 COOPER STREET, ,11207,2,0,2,1360,1632,2006,1,B2,900000,11/23/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,13, ,B2,112 COOPER STREET, ,11207,2,0,2,2500,1800,1925,1,B2,1210000,12/19/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,26, ,B2,134A COOPER STREET, ,11207,2,0,2,1900,1710,1910,1,B2,995000,04/20/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,52, ,B1,147 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,0,07/11/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,52, ,B1,147 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,830000,03/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,58, ,B1,135 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,0,05/22/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,58, ,B1,135 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,950000,05/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,61, ,B1,129 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,0,03/29/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,62, ,B1,127 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,0,04/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3441,49, ,B2,197 MOFFAT STREET, ,11207,2,0,2,1900,2565,1910,1,B2,750000,06/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3441,57, ,B2,183 MOFFAT STREET, ,11207,2,0,2,1800,1000,1910,1,B2,1360000,08/04/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3445,27, ,B2,100 MOFFAT STREET, ,11207,2,0,2,1925,2889,1899,1,B2,1150000,01/05/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3445,51, ,B2,707 CHAUNCEY STREET, ,11207,2,0,2,2000,3000,1899,1,B2,0,01/07/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3446,13, ,B1,130 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,0,06/08/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3446,30, ,B1,162 MOFFAT STREET, ,11207,2,0,2,2000,2160,1910,1,B1,850000,02/07/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3447,13, ,B1,186 MOFFAT STREET, ,11207,2,0,2,2000,2200,1915,1,B1,1050000,07/06/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,22, ,B2,646 CHAUNCEY STREET, ,11207,2,0,2,1667,1500,1910,1,B2,1056000,03/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,23, ,B2,648 CHAUNCEY ST, ,11207,2,0,2,1667,1500,1910,1,B2,250000,07/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,23, ,B2,648 CHAUNCEY ST, ,11207,2,0,2,1667,1500,1910,1,B2,0,07/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,31, ,B2,664 CHAUNCEY STREET, ,11207,2,0,2,1667,1500,1910,1,B2,10,01/20/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,32, ,B2,666 CHAUNCEY STREET, ,11207,2,0,2,1667,1500,1910,1,B2,466440,01/30/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,43, ,B2,1454 BUSHWICK AVE, ,11207,2,0,2,1167,2154,1901,1,B2,0,09/24/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,56, ,B2,25 PILLING STREET, ,11207,2,0,2,1667,2001,1910,1,B2,980000,11/04/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,60, ,B2,17 PILLING STREET, ,11207,2,0,2,1658,1989,1910,1,B2,660000,05/08/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,60, ,B2,17 PILLING ST, ,11207,2,0,2,1658,1989,1910,1,B2,46625,01/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,60, ,B2,17 PILLING STREET, ,11207,2,0,2,1658,1989,1910,1,B2,0,12/30/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,60, ,B2,17 PILLING STREET, ,11207,2,0,2,1658,1989,1910,1,B2,250000,12/28/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,60, ,B2,17 PILLING STREET, ,11207,2,0,2,1658,1989,1910,1,B2,100000,10/05/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3451,43, ,B1,99 PILLING STREET, ,11207,2,0,2,2000,2700,1905,1,B1,1375000,11/28/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3456,21, ,B2,24 PILLING STREET, ,11207,2,0,2,2000,2700,1905,1,B2,1450000,03/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3457,15, ,B1,74 PILLING STREET, ,11207,2,0,2,2000,3300,1905,1,B1,748500,10/27/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3457,24, ,B1,92 PILLING STREET, ,11207,2,0,2,2000,3180,1905,1,B1,750000,09/26/2016
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3457,26, ,B1,96 PILLING STREET, ,11207,2,0,2,2000,3180,1905,1,B1,850000,03/28/2017
